 HANSEN; BILLY;;;;
 HARBINGER;;;;;
 HARD BOILED HENWY;;;;;
 HARDBALL;;;;;
 HARDCASE;HAROLD HARRY MALONE;;;;
 HARDCORE;;;;;
 HARDERMAN; QUENTIN;;;;
 HARDRIVE;;;;;
 HARDWIRE;;;;;
 HARDY; LYDIA;;;;
 HARDY; MORGAN MACNEIL;;;;
 HARDY; STAN;;;;
 HARGEN;;;;;
 HARGROVE; ELIAS;;;;
 HARKER; QUINCY;;;;
 HARKNESS; ABIGAIL;;;;
 HARKNESS; AGATHA;;;;
 HARMONY;;;;;
 HARNESS;ERIKA BENSON;;;;
 HAROKIN [ASGARDIAN];;;;;
 HARPOON;;;;;
 HARPY II;;;;;
 HARQUIS TEY;;;;;
 HARR; DR.;;;;
 HARRAS; BOB;;;;
 HARRIER;;;;;
 HARRIGAN; CHESTER CHET;;;;
 HARRIGAN; PATRICIA PATTY;;;;
 HARRINGTON; PRINCIPAL;;;;
 HARRIS; BERNARD;;;;
 HARRIS; CHRISTINE;;;;
 HARRIS; EDDIE;;;;
 HARRIS; MONROE;;;;
 HARRISON; COL. EDWARD;;;;
 HARROW; DR. JONAS;;;;
 HARVEST;CHI LO;;;;
 HARVEST II;;;;;
 HARVEY; SUE;;;;
 HASARD; SAMANTHA;;;;
 HASSAN;;;;;
 HASTINGS; PROF. LOUISE;;;;
 HATCHET MAN;HACHIMAN;;;;
 HATCHET-9;;;;;
 HATCHWAY; VERNON;;;;
 HATE;;;;;
 HATE-MONGER;ADOLF HITLER;;;;
 HATE-MONGER II;;;;;
 HATE-MONGER IV;;;;;
 HATE-MONGER V;;;;;
 HATORI; DESMOND;;;;
 HAUPTMAN;;;;;
 HAUPTMANN DEUTSCHLAND;;;;;
 HAUPTMANN ENGLAND;;;;;
 HAUS;;;;;
 HAV-AK;;;;;
 HAV-ROGG;;;;;
 HAVEN;RADHA DASTOOR;;;;
 HAVERSHAW; ANDREA;;;;
 HAVERSHAW; JASON;;;;
 HAVOK;ALEX SUMMERS ;;;;
 HAVOK ; MUTANT X-VERSE;ALEX SUMMERS;;;
 HAWK;;;;;
 HAWKEYE DOPPELGANGER;;;;;
 HAWKEYE ; MUTANT X-VERSE;;;;
 HAWKINS; DR. EDWIN EARL;;;;
 HAWKSHAW;;;;;
 HAWLEY; PAMELA;;;;
 HAYDEN;;;;;
 HAYWIRE;;;;;
 HAZARD;CARTER RYKING;;;;
 HEADCASE;;;;;
 HEADGEAR;;;;;
 HEADHUNTER;;;;;
 HEADLOK;;;;;
 HEADMISTRESS;;;;;
 HEALER;;;;;
 HEAT-RAY;;;;;
 HEATER DELIGHT;;;;;
 HECATE;;;;;
 HECK; DON;;;;
 HECTOR;;;;;
 HECTOR II;;;;;
 HEDERMAN; LOTTIE;;;;
 HEDRON;;;;;
 HEIMDALL [ASGARDIAN];;;;;
 HELA [ASGARDIAN];;;;;
 HELIO;;;;;
 HELIUM;;;;;
 HELIX;RAFAEL CARAGO;;;;
 HELIX II;;;;;
 HELKOOKY;;;;;
 HELL-EYES;;;;;
 HELLCAT;PATSY WALKER BAXTER HELLSTROM;;;;
 HELLEN;;;;;
 HELLER; DR. JOSEPH;;;;
 HELLER; ERIC;;;;
 HELLFIRE;MIKAL DRAGONMEGAS;;;;
 HELLRAZOR;;;;;
 HELLSCOUT;KENNETH TENNYSON;;;;
 HELLSPAWN;;;;;
 HELLSTORM;DAIMON HELLSTROM;;;;
 HELLSTORM DOPPELGANGER;;;;;
 HELLSTROM; VICTORIA;;;;
 HEMINGWAY;;;;;
 HENCKEL; MARIA;;;;
 HENDERSHOOT; COLONEL;;;;
 HENDERSON; CAROL;;;;
 HENRY; JOHN;;;;
 HENSHAW; CURTIS;;;;
 HEPHAESTUS;;;;;
 HERA;AUGUSTINE JONES [GREEK GOD];;;;
 HERCULES [GREEK GOD];;;;;
 HERCULES DOPPELGANGER;;;;;
 HERCULES DOPPELGANGER II;;;;;
 HERMES [GREEK GOD];;;;;
 HERMOD [ASGARDIAN];;;;;
 HESCAMAR;MARNOT [ASGARDIAN];;;;
 HESSLER; WOLFGANG;;;;
 HETH'SA;;;;;
 HEX;DOMINIC DESTINE;;;;
 HEYWERTH; GENERAL;;;;
 HIBBERT; ELLEN;;;;
 HIBBERT; HOPE;;;;
 HIDALGO; DETECTIVE JOSE;;;;
 HIGGINS; JANE;;;;
 HIGGINS; LINDA;;;;
 HIGGINS; RICHIE;;;;
 HIGGINS; SAMUEL;;;;
 HIGH EVOLUTIONARY;HERBERT EDGAR WYNDHAM;;;;
 HIGHNOTE;RAOUL HERNANDEZ;;;;
 HIJACKER;;;;;
 HILARY;;;;;
 HILDEBRANT; DR.;;;;
 HILDEGARDE [ASGARDIAN];;;;;
 HILDY [ASGARDIAN];;;;;
 HILL; GEORGE;;;;
 HILLIARD; JACOB;;;;
 HINDS; PATRICK;;;;
 HINDSIGHT LAD;CARLTON LAFROYGE;;;;
 HINKLEY;;;;;
 HINKLEY; ADMIRAL;;;;
 HIPPOLYTA [GREEK GOD];;;;;
 HIRO;;;;;
 HIROMITSU;;;;;
 HITCHUCK; KELLY;;;;
 HITLER; ADOLF;;;;
 HITMAN;LT. BURT KENYON;;;;
 HO TI;;;;;
 HO YINSEN;;;;;
 HO; LI MUAN;;;;
 HOARD; JOSH;;;;
 HOARFEN;;;;;
 HOARFROST;;;;;
 HOBBS; DET.;;;;
 HOBBS; HARRIS;;;;
 HOBGOBLIN;;;;;
 HOBGOBLIN II;RODERICK KINGSLEY;;;;
 HOBGOBLIN III;LEFTY DONOVAN;;;;
 HOBGOBLIN V;JASON PHILIP MACENDALE;;;;
 HOCHBERG; ROGER;;;;
 HODER [ASGARDIAN];;;;;
 HODGE; CAMERON;;;;
 HOFFMAN;;;;;
 HOFFMAN; ALICE;;;;
 HOGAN; HAROLD J. HAPPY;;;;
 HOGAN; VIRGINIA PEPPER POTTS;;;;
 HOGARTH; JERYN;;;;
 HOGGOTH;;;;;
 HOGUN [ASGARDIAN];;;;;
 HOGUN ; MUTANT X-VERSE;;;;
 HOLDEN; DR. SAMUEL;;;;
 HOLDSWORTH; PARKER;;;;
 HOLIDAY; JORDAN;;;;
 HOLKAR; DR. SHYAM;;;;
 HOLLISTER; SHERIFF;;;;
 HOLLYWOOD;;;;;
 HOLOCAUST;;;;;
 HOLY;FATHER HECTOR REDONDO;;;;
 HONDA; DR.;;;;
 HONEY LEMON;;;;;
 HONIKAWA; SHO;;;;
 HOO;;;;;
 HOOPSNAKE;;;;;
 HOPE;;;;;
 HOPKINS; STEVE;;;;
 HORTON; DOUGIE;;;;
 HORTON; PROFESSOR PHINEAS T.;;;;
 HORTON; PROFESSOR PHINEAS T. (SPACE PHANTOM);;;;
 HORUS [EGYPTIAN GOD];;;;;
 HOSEK; BULL;;;;
 HOTAMITANIO;;;;;
 HOTSHOT;LOUIS;;;;
 HOUND;;;;;
 HOUSE OF SHADOWS;;;;;
 HOUSTON; LT. COMMANDER REBECCA BECKY;;;;
 HOUSTON; STELLA;;;;
 HOWARD THE DUCK;;;;;
 HOWARD; PROFESSOR MARK;;;;
 HOWLER;LUKE GARROW;;;;
 HOWLER II;ZED;;;;
 HOYT; TONY;;;;
 HRILL;;;;;
 HRIMHARI;;;;;
 HSU; CHEN;;;;
 HU; DR.;;;;
 HUDDLESTON; PROF.;;;;
 HUDSON; HEATHER;;;;
 HUDSON; JAMES ; MUTANT X-VERSE;;;
 HUGIN;;;;;
 HUGO; CAPTAIN EDVARD;;;;
 HULK;DR. ROBERT BRUCE BANNER ;;;;
 HULK III;BRUCE BANNER;;;;
 HULK IV;;;;;
 HULK DOPPELGANGER;;;;;
 HULK DOPPELGANGER II;;;;;
 HULK ROBOT;;;;;
 HULK ; MUTANT X-VERSE;;;;
 HUMAN ROBOT;;;;;
 HUMAN TOP;DAVEY MITCHELL;;;;
 HUMAN TORCH;JOHNNY STORM ;;;;
 HUMAN TORCH ANDROID;JIM HAMMOND;;;;
 HUMAN TORCH DOPPELGANGER;;;;;
 HUMAN TORCH DOPPELGANGER II;;;;;
 HUMAN TORCH DOPPELGANGER III;;;;;
 HUMAN TORCH DOPPELGANGER IV;;;;;
 HUMBUG;PROF. B. MITTY;;;;
 HUMP;;;;;
 HUMUS SAPIEN;;;;;
 HUNCH;;;;;
 HUNGER;;;;;
 HUNGYR;;;;;
 HUNKIR;;;;;
 HUNT; JERRY;;;;
 HUNT; ROBERTA;;;;
 HUNTARA;MARY ELIZABETH ALVAREZ;;;;
 HUNTER;JAEGER;;;;
 HUNTER IN DARKNESS;;;;;
 HUNTER; IAN;;;;
 HUNTER; LANCE;;;;
 HUNTER; STEVIE;;;;
 HUNTSMAN;;;;;
 HURDLER; THOMAS;;;;
 HURRICANE II;;;;;
 HURRICANE III;;;;;
 HUSK;PAIGE GUTHRIE;;;;
 HUSK;PAIGE GUTHRIE ; MUTANT X-VERSE;;;
 HUSSAR;;;;;
 HUXLEY; DR. ALDA;;;;
 HUXLEY; DR. HORATIO;;;;
 HYBRID;JAMES JIMMY MARKS;;;;
 HYDROMAN;MORRIE BENCH;;;;
 HYDRON;;;;;
 HYENA;HENRY MORTONSON;;;;
 HYNNIT;;;;;
 HYPERION;;;;;
 HYPERION II;;;;;
 HYPERSTORM;;;;;
 HYPERTRON;CHESTER;;;;
 HYPERTRON II;STURDEVANT E. BOB ROBBINS;;;;
 HYPNO-HUSTLER;;;;;
 HYZAKTL;;;;;
 I.Q.;ISHMAEL QUESTOR;;;;
 ICE PRINCESS;;;;;
 ICE WORM;;;;;
 ICE-MAN ; MUTANT X-VERSE;ROBERT BOB DRAKE ;;;
 ICEMAN;ROBERT BOBBY DRAKE;;;;
 ICEMAN DOPPELGANGER;;;;;
 ICEMASTER;;;;;
 ICHIHARA; SHIGERU;;;;
 ICON;DR. U'MBAYA A'KURRU;;;;
 ICONOCLAST;;;;;
 IDNAR;;;;;
 IDRIS;;;;;
 IDUNA;;;;;
 IGOE; MAX;;;;
 IGOR;;;;;
 IKARIS;IKE HARRIS [ETERNAL];;;;
 IKARIS ; MUTANT X-VERSE;;;;
 IKARYS;;;;;
 IKONN;;;;;
 IKTHON;;;;;
 IMMORTUS; MARCUS;;;;
 IMP;PANDORA DESTINE;;;;
 IMPACT;;;;;
 IMPALA;;;;;
 IMPOSSIBLE MAN;;;;;
 IMPOSSIBLE WOMAN;;;;;
 IMPULSE;;;;;
 IMPULSE II;DWIGHT HUBBARD;;;;
 IN-BETWEENER;;;;;
 INAZUMA;;;;;
 INDECH;;;;;
 INDIGO; ODYSSEUS;;;;
 INDIUM;;;;;
 INERTIA;;;;;
 INES; DR. DIDIER;;;;
 INFECTIA;JOSEPHINE;;;;
 INFERNO;;;;;
 INFERNO II;JOSEPH CONROY;;;;
 INFERNO III;SAMANTHA MCGEE;;;;
 INFINITY;;;;;
 INFINITY II;;;;;
 INFINITY THRALL;;;;;
 INFOMORPH;;;;;
 INGOT;;;;;
 INNARDS;;;;;
 INNOCENT;;;;;
 INSHALLAH; KHALID;;;;
 INSOMNIA;;;;;
 INTEGER;;;;;
 INTELLIGENTSIA;;;;;
 INTERLOPER;;;;;
 INVISIBLE WOMAN;SUE STORM RICHARDS ;;;;
 INVISIBLE WOMAN DOPPELGANGER;;;;;
 ION;;;;;
 IONELLO; JASON;;;;
 IREZUMI;;;;;
 IRIDIA [INHUMAN];;;;;
 IRON;;;;;
 IRON CROSS;HELMUT GRULER;;;;
 IRON FIST;DANIEL RAND;;;;
 IRON FIST H'YLTHRI IMPOSTER;;;;;
 IRON FIST ; MUTANT X-VERSE;;;;
 IRON GIANT MAN ; MUTANT X-VERSE;;;;
 IRON MAIDEN;;;;;
 IRON MAIDEN II;;;;;
 IRON MAN;TONY STARK ;;;;
 IRON MAN III;EDDIE MARCH;;;;
 IRON MAN IV;JAMES R. JIM RHODEY RHODES;;;;
 IRON MAN V;TEEN TONY STARK;;;;
 IRON MAN ARMOR;;;;;
 IRON MAN DOPPELGANGER;;;;;
 IRONCLAD;;;;;
 IRONWOOD; CISSY;;;;
 ISAAC;;;;;
 ISBISA;DR. SANDERSON;;;;
 ISHIHARA; ZOE;;;;
 ISHIMA; DAVID;;;;
 ISIS;;;;;
 ISLEY; LYNN;;;;
 IT;;;;;
 ITOBU; DR. JOSHUA;;;;
 ITZAMNA;;;;;
 IVANOVA; ELENA;;;;
 IVORY;;;;;
 IZANAMI;;;;;
 IZANAMI II;;;;;
 IZZIFIZZ;;;;;
 K'AD-MON;;;;;
 K'RIN;;;;;
 K'RK [SHI'AR];;;;;
 KA-ZAR;KEVIN PLUNDER;;;;
 KAA;;;;;
 KABALLA;;;;;
 KAFKA; DR. ASHLEY;;;;
 KAINE;;;;;
 KAISHEK; GOM;;;;
 KAISHEK; HAAN;;;;
 KAISHEK; KIA;;;;
 KAISHEK; YOLYN;;;;
 KALA;;;;;
 KALADAR [SHI'AR];;;;;
 KALE; JENNIFER;;;;
 KALE; NAOMI;;;;
 KALI;;;;;
 KALIKYA [INHUMAN];;;;;
 KALIN KARTH KITH;;;;;
 KALMARI;;;;;
 KALUU;;;;;
 KAMAL;;;;;
 KAMIKAZE;;;;;
 KAMINARI;;;;;
 KAMO THARNN;;;;;
 KANDRA;;;;;
 KANE; LARRY;;;;
 KANE; MARCY;KAINA;;;
 KANE; SUGAR;;;;
 KANGAROO;FRANK OLIVER;;;;
 KANGAROO II;;;;;
 KANNOR; ORLANDO;;;;
 KAPPELBAUM; MRS.;;;;
 KAREL;;;;;
 KARGUL;;;;;
 KARIM; MERYET;;;;
 KARIMA;;;;;
 KARKAS [DEVIANT];;;;;
 KARKAS ; MUTANT X-VERSE;;;;
 KARLSON; KAREN;;;;
 KARMA;XI'AN COY MANH;;;;
 KARMA 2013;;;;;
 KARNAK [INHUMAN];;;;;
 KARNAK DOPPELGANGER;;;;;
 KARNAK ; MUTANT X-VERSE;;;;
 KARNILLA [ASGARDIAN];;;;;
 KARNIVOR;;;;;
 KARSANO;;;;;
 KARYGMAX;;;;;
 KASEMA;;;;;
 KASPIN;;;;;
 KASTYX;;;;;
 KATANA;;;;;
 KATAR;;;;;
 KATH;;;;;
 KATHAR;;;;;
 KATOS;;;;;
 KATSU'TA'RO;;;;;
 KATU;;;;;
 KATYUSHA;;;;;
 KATZENBERG; NICK;;;;
 KAUR; BENAZIR;;;;
 KAZAKI; SHINJI;;;;
 KAZE;;;;;
 KEATON;;;;;
 KEEPER OF THE COMICS CODE;;;;;
 KEERG;;;;;
 KEEVER;;;;;
 KEKA' AKELUAK;;;;;
 KEL; JANOTH;;;;
 KELLEHER; MARY;;;;
 KELLOG; SHERIFF L.B.;;;;
 KELLY; KAREN;;;;
 KELLY; SARA;;;;
 KELLY; SEN. ROBERT EDWARD;;;;
 KEMBLE; DR.;;;;
 KEMEL; MEHMET;;;;
 KENNEDY; LOUISE;;;;
 KENT; CLARK;;;;
 KEREM;;;;;
 KERIVAK;;;;;
 KESTRUS;;;;;
 KETCH; BARBARA;;;;
 KETCH; DORIS AUDRA;;;;
 KEY;;;;;
 KHADIJAH;;;;;
 KHAN;;;;;
 KHANDRUVITCH; DR. VASILY;;;;
 KHAT;;;;;
 KHATYLIS;;;;;
 KHIRN;;;;;
 KHOON;;;;;
 KHORYPHOS [ETERNAL];;;;;
 KHYBER;;;;;
 KICKBACK;RICHARD;;;;
 KID;E.B. FARRELL;;;;
 KID COLT;;;;;
 KID COLT II;ELRIC FREEDOM WHITEMANE;;;;
 KID QUARRY;;;;;
 KID REAPER;;;;;
 KIKO;;;;;
 KILGREW; BASIL BETA 1;;;;
 KILGREW; GERARD;;;;
 KILLBREW; DR.;;;;
 KILLBURN; MACK;;;;
 KILLDRAGON; HARMONY;;;;
 KILLER CLOWN;;;;;
 KILLER SHRIKE;SIMON MADDICKS;;;;
 KILLIAN;;;;;
 KILLMONGER; ERIC;N'JADAKA;;;
 KILLOBYTE;;;;;
 KILMER;;;;;
 KIMBLE; DR.;;;;
 KINCAID; DR. JANE FOSTER;;;;
 KINCAID; DR. KEITH;;;;
 KINCAID; JIMMY;;;;
 KINCAID; MOSES;;;;
 KINE; BENEDICT;;;;
 KING (OF THE SEWER PEOPLE);;;;;
 KING BEDLAM;CHRISTOPHER AARONSON;;;;
 KING CADAVER;;;;;
 KING GEORGE VI;;;;;
 KING; HANNIBAL;HENRY KAGLE;;;
 KINGMAN; BILL;;;;
 KINGO SUNEN [ETERNAL];;;;;
 KINGPIN;WILSON FISK;;;;
 KINGSIZE;;;;;
 KINGSLEY; DANIEL;;;;
 KINLAN KARTH KITH;;;;;
 KIRBY; JACK;;;;
 KIRIGI;;;;;
 KIRIN;;;;;
 KIRKEGAARD;;;;;
 KISMET;J'RIDIA STARDUSTER;;;;
 KITAGOWA; DR. KITTY;;;;
 KITANG;;;;;
 KITCHENER; CHIEF INSPECTOR FRED;;;;
 KLAER;;;;;
 KLAW;ULYSSES KLAW;;;;
 KLEB; ROSA;;;;
 KLEIN; CAMERON;;;;
 KLEIN; SHIRLEY;;;;
 KLEIN; STANLEY;;;;
 KLEIN; SUMMER;;;;
 KLEINFELDT; LORNA;;;;
 KLEINSTOCK; HARLAN;;;;
 KLEINSTOCK; SVEN;;;;
 KLIGGER;SEN. EUGENE KLIGGER STIVAK;;;;
 KLINE; MR.;;;;
 KLOSS; BERNARD;;;;
 KNAVE;;;;;
 KNICK KNACK;;;;;
 KNIGHT;MALCOLM KNIGHT;;;;
 KNIGHT ERRANT;MATSON;;;;
 KNIGHT ERRANT II;;;;;
 KNIGHT; LEO;;;;
 KNIGHT; MISTY;;;;
 KNOBLACH; GERTRUDE HUNTER;;;;
 KNOBLACH; GLORIA;;;;
 KNOBLACH; HANS;;;;
 KNOCKABOUT;;;;;
 KNOCKOUT;;;;;
 KNUTZ; CINDY;;;;
 KO'ICHI;;;;;
 KO-GAR;;;;;
 KOENIG; ERIC;;;;
 KOFI [KYMELLIAN];;;;;
 KOJIRO;;;;;
 KOLE; JOHN;;;;
 KOLE; MICHELLE;;;;
 KOLOMAQ;;;;;
 KOMODO;;;;;
 KONIEV; DMITRI;;;;
 KONIEV; IRINI;;;;
 KONIEV; MRS.;;;;
 KONO;;;;;
 KOPPISCH; DR. ERIC;;;;
 KORATH THE PURSUER;;;;;
 KORREK;;;;;
 KORVAC; MICHAEL;;;;
 KOSHIMA;;;;;
 KOSINSKI; HARLEY;;;;
 KOWALSKI; TRISH;;;;
 KRAA;;;;;
 KRAFT; DONNA;;;;
 KRAGAR;;;;;
 KRAGG;;;;;
 KRAGG; GEN.;;;;
 KRAKEN;;;;;
 KRAKOA;;;;;
 KRAMER; KENNY;;;;
 KRAMER; STACEY;;;;
 KRANG [ATLANTEAN];;;;;
 KRANG II;;;;;
 KRAUS; DR. FREIDERICH;;;;
 KRAVEN THE HUNTER;SERGEI KRAVINOFF;;;;
 KRAVEN THE HUNTER II;ALYOSHA KRAVINOV PPTSS 245;;;;
 KRAY; D'VON;;;;
 KREA; BRUNO;;;;
 KREDDICK;;;;;
 KREE CAPTAIN AMERICA [KREE];;;;;
 KREE GIANT MAN [KREE];;;;;
 KREE IRON MAN [KREE];;;;;
 KREE SCARLET WITCH [KREE];;;;;
 KREIGER; SIMON;;;;
 KREIGKOPH; GEN.;;;;
 KRIEGHUND; COL.;;;;
 KRISTA;;;;;
 KRISTOFF;KRISTOFF VERNARD;;;;
 KRIVEN;;;;;
 KRO [DEVIANT];;;;;
 KRONITT;;;;;
 KRONOS;;;;;
 KROTOK;;;;;
 KRUEGER;;;;;
 KRUEL;VICTOR KRUELLER;;;;
 KRUELLA;;;;;
 KRUGGAR;;;;;
 KRUMA; TALIA;;;;
 KRUSH;;;;;
 KRYPT; DR.;;;;
 KRYZEWSKI; LEONARD MARTIN;;;;
 KUBIK;;;;;
 KUKULCAN;VIRAKO;QUETZACOATL;VIRACOCHA;;
 KULAN GATH;;;;;
 KULL;;;;;
 KURAGARI;;;;;
 KURASOV; SIMYON BORISOVITCH;;;;
 KURLYCHEK; PATTY;;;;
 KUROKO;;;;;
 KUROV; WASSILY;;;;
 KUROYAMA;;;;;
 KURRGO;;;;;
 KURSE;ALGRIM [ASGARDIAN];;;;
 KUTUZOV; COL.;;;;
 KWAN; TERRY;;;;
 KWANNON;;;;;
 KYLUN;COLIN MCKAY;;;;
 KYMRI;;;;;
 KYSA;;;;;
 JACK;;;;;
 JACK FLAG;;;;;
 JACK FROST;;;;;
 JACK O'DIAMONDS;;;;;
 JACK O'LANTERN II;MAGUIRE TERRY BECK;;;;
 JACK OF HEARTS;JACK HART;;;;
 JACK SERIOUS;DR. JOHN CEREUS;;;;
 JACKAL;MILES WARREN;;;;
 JACKAL II;WARREN;;;;
 JACKHAMMER;;;;;
 JACKKNIFE;JACK COLE;;;;
 JACKSON; ANDREW JOCK;;;;
 JACKSON; BRENT;;;;
 JACKSON; CELIA;;;;
 JACKSON; CURTISS;;;;
 JACKSON; STEVE;;;;
 JACOBS; BEN;;;;
 JACOBS; GLENDA;;;;
 JACOBY; KYLE;;;;
 JADE DRAGON;DEI GUAN;;;;
 JAGATAR;;;;;
 JAGGED BOW;;;;;
 JAGRFELM [ASGARDIAN];;;;;
 JAHF;;;;;
 JAILBAIT;JESS;;;;
 JAKAL;;;;;
 JAKAR;;;;;
 JAKES; JUDSON;;;;
 JAM;JASMINE ARCHER;;;;
 JAMEEL;;;;;
 JAMEKA;;;;;
 JAMESLEY; ALOYSIUS R.;;;;
 JAMESON; COL. JOHN ;;;;
 JAMESON; J. JONAH;;;;
 JAMESON; MARLA MADISON;;;;
 JAMIL;;;;;
 JANES; FATHER MICHAEL;;;;
 JANSON; DR. ANDREA;;;;
 JANUS;;;;;
 JANUS II;;;;;
 JARA;;;;;
 JARDINE;;;;;
 JARDINE; AMANDA;;;;
 JARELLA;;;;;
 JARMAN; TOMMY;;;;
 JARVIS; EDWIN ;;;;
 JARVIS; EDWIN ; TIMESLIDE;;;
 JARZINHO; COL. EDSON;;;;
 JASMINE;;;;;
 JASON;;;;;
 JASON II;;;;;
 JAVELIN;DARIN;;;;
 JAVELIN II;DARIN JR.;;;;
 JAVITZ;;;;;
 JAWBREAKER;;;;;
 JAYE-FIRESTONE; GINGER;;;;
 JEFFERSON; DR.;;;;
 JEFFRIES; DR.;;;;
 JEFFRIES; MAGGIE ;;;;
 JEKUAKKEKT;;;;;
 JELLA; PRIVATE;;;;
 JEMIAH;;;;;
 JENKINS; WALTER;;;;
 JENNINGS; JOSEPH;;;;
 JENSKOT;ALIYA;;;;
 JERICHO; DUNCAN;;;;
 JERICHO; JUSTINA;;;;
 JEROME; JASON;;;;
 JESSUP; DR.;;;;
 JESTER;JONATHAN POWERS;;;;
 JESTER II;;;;;
 JESTER III;;;;;
 JET-BLACK;;;;;
 JETSTREAM;HAROUD IBN-SALLAH AL-RASHYD;;;;
 JEXIA;;;;;
 JIGSAW;;;;;
 JIKEKT;;;;;
 JILL;;;;;
 JILLETE; RANDI;;;;
 JINKU;;;;;
 JINX;;;;;
 JIOMO;;;;;
 JOCASTA;;;;;
 JOCASTA II;;;;;
 JOHNNY APPLESEED;JONATHAN CHAPMAN;;;;
 JOHNSMEYER; JAMES;;;;
 JOHNSON;;;;;
 JOHNSON; ANNA;;;;
 JOHNSON; LYNDON BAINES;;;;
 JOLT;HALLIE TAKAHAMA;HALLIE SHIMOSATO ;;;
 JONES; ANDY;;;;
 JONES; ARMAND;;;;
 JONES; AUGUSTINE;;;;
 JONES; BART;;;;
 JONES; CHARLOTTE;;;;
 JONES; DANIEL DANNY;;;;
 JONES; DRUCILLA;;;;
 JONES; GABE;;;;
 JONES; HUGH;;;;
 JONES; JANIS;;;;
 JONES; JOHN;;;;
 JONES; KATIE;;;;
 JONES; LORRAINE LORRY;;;;
 JONES; LOUISE;;;;
 JONES; MAGGIE;;;;
 JONES; MARLO CHANDLER;;;;
 JONES; NELL;;;;
 JONES; PHILLIP;;;;
 JONES; RICARDO;;;;
 JONES; RICHARD MILHOUSE RICK;;;;
 JONES; SANDY;;;;
 JONES; TAMMY ANNE;;;;
 JONES; TIMOTHY;;;;
 JONES; WALTER;;;;
 JONES; WILLIAM;;;;
 JONIN;;;;;
 JORDAN; HAL;;;;
 JORNICK;;;;;
 JORRO;;;;;
 JOSEPH;;;;;
 JOSEPH; SHEVA;;;;
 JOSHUA; DR. SEGISMUND A.;;;;
 JOSTEN; CARL;;;;
 JOSTEN; LINDY;;;;
 JOUST;;;;;
 JOVAN;;;;;
 JOYBOY;;;;;
 JOYCE; SAMANTHA;;;;
 JOYSTICK;JANICE;;;;
 JUBILEE;JUBILATION LEE ;;;;
 JUBILEE;JUBILATION LEE ; MUTANT X-VERSE;;;
 JUDE;;;;;
 JUDGE KRAY-TOR;;;;;
 JUGGERNAUT;CAIN MARKO;;;;
 JUGGERNAUT ; MUTANT X-VERSE;;;;
 JUNCTION;;;;;
 JUNIPER;;;;;
 JUNIPER; JONATHAN JUNIOR;;;;
 JUPITER;;;;;
 JURIAS;;;;;
 JUSTICE II;VANCE ASTROVIK ;;;;
 JUSTICE PEACE;;;;;
 JUSTIN; GLORIA;;;;
 JUSUR;;;;;
 JUTTA;;;;;
 JUVAN;;;;;
 JYX;;;;;
 JZEMLICO; WARDEN;;;;
 L'KLEKK'TAK;;;;;
 LA BANDERA;;;;;
 LA NUIT;;;;;
 LACE;;;;;
 LACOSTE; RAE;;;;
 LADONNA; HOLLY;;;;
 LADY DEATHSTRIKE;YURIKO OYAMA;;;;
 LADY LARK;LINDA LEWIS;;;;
 LADY LOTUS;;;;;
 LADY OF THE LAKE;;;;;
 LAMBERT; WILSON;;;;
 LAMENT;;;;;
 LAMY; KELLY;;;;
 LANCELOT; SIR;;;;
 LANCER;SAMANTHA DUNBAR;;;;
 LANDA;;;;;
 LANDERS; DR.;;;;
 LANDERS; GENA;;;;
 LANDERS; RAY;;;;
 LANDERS; RICKY;;;;
 LANDSCAPE;BRETT;;;;
 LANDSLIDE;;;;;
 LANDSLIDE II;LEE BRODER;;;;
 LANE; LOIS;;;;
 LANE; SILAS;;;;
 LANG; ALLISON;;;;
 LANG; CASSANDRA CASSIE;;;;
 LANG; DR. STEVEN;;;;
 LANG; TIMMY;;;;
 LANGFORD; DR. DAVID;;;;
 LANGSTROM; LIEUTENANT IAN JACK;;;;
 LANGTREE; GINA;;;;
 LANIEGE; BIANCA;;;;
 LANN;;;;;
 LANNING; DR.;;;;
 LANSING; CHERYL;;;;
 LAO-TSE; GEN.;;;;
 LAPIN; EMIL;;;;
 LARGO; CHIEF;;;;
 LARROCA; SALVADORE;;;;
 LASHER;;;;;
 LATHAM; JORGE;;;;
 LAU; KING;;;;
 LAVEAU; MARIE;;;;
 LAVENDER; MAXINE;;;;
 LAYLA;;;;;
 LE FEY; MORGAN;;;;
 LEAD-IN;;;;;
 LEADER;SAM STERNS;;;;
 LEAP FROG;LANG;;;;
 LEAP-FROG;VINCENT PATILIO;;;;
 LEASH; MICAH;;;;
 LEATHER;;;;;
 LEBEAU; JACQUE;;;;
 LEBEAU; JEAN-LUC;;;;
 LEBEAU; MERCY;;;;
 LECLAIRE; PROFESSOR ANDRE;;;;
 LEE; LITTLE LARRY;;;;
 LEE; STAN;;;;
 LEEBRE; VEEDA;;;;
 LEECH;;;;;
 LEEDS; BETTY BRANT;;;;
 LEEDS; NED;;;;
 LEESHA;;;;;
 LEFLER; BOB;;;;
 LEFT HAND;DIEGO CASSEAS;;;;
 LEFT-WINGER;HECTOR LENNOX;;;;
 LEGAULT;;;;;
 LEGION;;;;;
 LEGION II;DAVID HALLER;;;;
 LEGS;;;;;
 LEGS II;;;;;
 LEI KUNG; THE THUNDERER;;;;
 LEIGHTON; BRIAN;;;;
 LEIR;;;;;
